model,disease_category,disease,incident_rate,protein,beta,odds_ratio,ci_lower,ci_upper,pvalue
sensitivity,Circulatory system disorders,I49 (other cardiac arrhythmias),1.25803310613437,NOTCH3;Neurogenic locus notch homolog protein 3,0.237050518219276,1.26750514826093,1.17235283506369,1.37038036060251,2.62214558767525e-09
sensitivity,Circulatory system disorders,I50 (heart failure),0.909444985394352,NOTCH3;Neurogenic locus notch homolog protein 3,0.496951253944772,1.64370239275954,1.50262507550759,1.79802506959415,1.91015603698743e-27
sensitivity,Circulatory system disorders,I51 (complications and ill-defined descriptions of heart disease),1.7078870496592,NOTCH3;Neurogenic locus notch homolog protein 3,0.249776876168639,1.28373895197694,1.20040114503912,1.37286248320694,3.0180336779138e-13
sensitivity,Circulatory system disorders,I73 (other peripheral vascular diseases),1.39435248296007,NOTCH3;Neurogenic locus notch homolog protein 3,0.223892563627994,1.25093661611694,1.1614260131391,1.34734576274269,3.41008177742966e-09
sensitivity,Circulatory system disorders,I80 (phlebitis and thrombophlebitis),2.56085686465433,NOTCH3;Neurogenic locus notch homolog protein 3,0.237113969983465,1.26758557625032,1.19953522218324,1.33949646780144,3.6950797922023e-17
sensitivity,Circulatory system disorders,I85 (oesophageal varices),0.050632911392405,NOTCH3;Neurogenic locus notch homolog protein 3,1.36038118509234,3.8976787556972,2.75922908066157,5.5058493653491,1.1744572360257e-14
sensitivity,Circulatory system disorders,I12 (hypertensive renal disease),0.302049196509653,EGLN1;Egl nine homolog 1,0.450186254574618,1.56860431801381,1.34288075360547,1.83226954432505,1.35446027601693e-08
sensitivity,Circulatory system disorders,I48 (atrial fibrillation and flutter),2.16567299719666,EGLN1;Egl nine homolog 1,0.196695646015252,1.21737347184963,1.14635317770974,1.29279370335419,1.42191454363331e-10
sensitivity,Circulatory system disorders,I50 (heart failure),0.900225056264065,EGLN1;Egl nine homolog 1,0.341152011342204,1.40656703875536,1.28316247783178,1.54183968803084,3.29408309180791e-13
sensitivity,Circulatory system disorders,I12 (hypertensive renal disease),0.300312089033701,AGRN;Agrin,1.52578970358305,4.59877380386399,3.94064834359584,5.36681242655807,1.5868259304749e-83
sensitivity,Circulatory system disorders,I15 (secondary hypertension),0.0392564822266276,AGRN;Agrin,1.74243667666569,5.71124293387654,3.85113139879228,8.4697956190183,4.46520329525112e-18
sensitivity,Circulatory system disorders,I21 (acute myocardial infarction),2.62822148507272,AGRN;Agrin,0.200886151917784,1.22248558626094,1.15762971487006,1.2909749891687,5.09049699333472e-13
sensitivity,Circulatory system disorders,I26 (pulmonary embolism),1.00496594500166,AGRN;Agrin,0.261968298816735,1.29948534655328,1.19084709497548,1.41803441687152,4.07311884940129e-09
sensitivity,Circulatory system disorders,I27 (other pulmonary heart diseases),0.361159636484974,AGRN;Agrin,0.443517085382143,1.55817783704931,1.34846933989968,1.80049935139963,1.8121622284778e-09
sensitivity,Circulatory system disorders,I34 (nonrheumatic mitral valve disorders),0.543702278838793,AGRN;Agrin,0.334995701948629,1.39793437681579,1.24214020263935,1.57326887716132,2.74912993938631e-08
sensitivity,Circulatory system disorders,I42 (cardiomyopathy),0.304237737256364,AGRN;Agrin,0.446343727326506,1.56258847859577,1.3360390505949,1.82755343292774,2.3357681742205e-08
sensitivity,Circulatory system disorders,I44 (atrioventricular and left bundle-branch block),0.388639174043613,AGRN;Agrin,0.365399766282719,1.44108999220129,1.2538780042548,1.6562539246846,2.6548726070555e-07
sensitivity,Circulatory system disorders,I48 (atrial fibrillation and flutter),2.15910652246452,AGRN;Agrin,0.244792437337057,1.27735615424238,1.20310918540997,1.35618509489219,1.12860721998692e-15
sensitivity,Circulatory system disorders,I50 (heart failure),0.900936267101105,AGRN;Agrin,0.578136703946148,1.78271361091381,1.62684947027534,1.95351068221418,3.14821801409883e-35
sensitivity,Circulatory system disorders,I51 (complications and ill-defined descriptions of heart disease),1.70373132863564,AGRN;Agrin,0.219369278984506,1.24529105160465,1.16430758535019,1.3319073264821,1.61507728533658e-10
sensitivity,Circulatory system disorders,"I64 (stroke, not specified as haemorrhage or infarction)",1.55259387206312,AGRN;Agrin,0.234098324713579,1.26376874579903,1.17792601437033,1.35586736634916,6.90680268084179e-11
sensitivity,Circulatory system disorders,I67 (other cerebrovascular diseases),0.35527116415098,AGRN;Agrin,0.494538076166184,1.63974062881367,1.4178116430629,1.89640799110222,2.64303015068566e-11
sensitivity,Circulatory system disorders,I70 (atherosclerosis),0.174691345908493,AGRN;Agrin,0.611221925709084,1.84268164375972,1.50174325687232,2.26102273122289,4.76066021085847e-09
sensitivity,Circulatory system disorders,I73 (other peripheral vascular diseases),1.39360511904528,AGRN;Agrin,0.311726050979168,1.36578048754797,1.26793991533751,1.47117092663672,2.04463884813947e-16
sensitivity,Circulatory system disorders,I77 (other disorders of arteries and arterioles),0.239464541582428,AGRN;Agrin,0.46655956719968,1.59449897909253,1.33651602668104,1.90227946659248,2.20511423013192e-07
sensitivity,Circulatory system disorders,I95 (hypotension),0.522111213614148,AGRN;Agrin,0.367699107160516,1.44440736174907,1.28019909403868,1.62967825581971,2.34897122858255e-09
sensitivity,Circulatory system disorders,I12 (hypertensive renal disease),0.287064170803181,VWC2;Brorin,1.63810308194554,5.14539984716967,4.35816241446849,6.07484005170617,2.72781074748624e-83
sensitivity,Circulatory system disorders,I15 (secondary hypertension),0.0398700237226641,VWC2;Brorin,1.77452564460847,5.89748296986566,3.93473791156744,8.83929404233187,8.36779468564859e-18
sensitivity,Circulatory system disorders,I20 (angina pectoris),4.58903973047864,VWC2;Brorin,0.22379423026769,1.25081361336369,1.19865447685132,1.3052424410792,7.21219320293773e-25
sensitivity,Circulatory system disorders,I21 (acute myocardial infarction),2.63142156569583,VWC2;Brorin,0.334077222724457,1.39665099260501,1.32144275858563,1.47613960761522,2.759578977193e-32
sensitivity,Circulatory system disorders,I25 (chronic ischaemic heart disease),3.68399019197416,VWC2;Brorin,0.331520094835981,1.39308413979436,1.32872940842381,1.46055578227076,6.00772541774347e-43
sensitivity,Circulatory system disorders,I50 (heart failure),0.899069034946075,VWC2;Brorin,0.525095239772778,1.69061985496269,1.5409346169795,1.85484540518444,1.23492430427836e-28
sensitivity,Circulatory system disorders,I51 (complications and ill-defined descriptions of heart disease),1.71042401770229,VWC2;Brorin,0.22657751953531,1.25429983880592,1.17103968173916,1.34347973869855,1.00990027604864e-10
sensitivity,Circulatory system disorders,I63 (cerebral infarction),0.364810717062376,VWC2;Brorin,0.367044358351041,1.44346194728684,1.24725763230489,1.6705308825529,8.47585765358585e-07
sensitivity,Circulatory system disorders,"I64 (stroke, not specified as haemorrhage or infarction)",1.55692442637003,VWC2;Brorin,0.350359963569783,1.41957845316181,1.32139789610782,1.5250538771229,9.578837870992e-22
sensitivity,Circulatory system disorders,I67 (other cerebrovascular diseases),0.358830213503977,VWC2;Brorin,0.415845094230936,1.51565106759074,1.30712854295765,1.75743860163214,3.65875172136267e-08
sensitivity,Circulatory system disorders,I70 (atherosclerosis),0.165460598449056,VWC2;Brorin,0.76531903191057,2.14968008181178,1.74129432344796,2.65384455224546,1.08364329098375e-12
sensitivity,Circulatory system disorders,I71 (aortic aneurysm and dissection),0.171441102007455,VWC2;Brorin,0.560612769897284,1.75174558844876,1.42246469665331,2.15725044977872,1.31333356211077e-07
sensitivity,Circulatory system disorders,I73 (other peripheral vascular diseases),1.39545083029324,VWC2;Brorin,0.203044459141029,1.2251269351279,1.13524216951816,1.32212848278261,1.76356694159229e-07
sensitivity,Circulatory system disorders,I74 (arterial embolism and thrombosis),0.151506090146123,VWC2;Brorin,0.593457139745178,1.8102358483506,1.44733195801211,2.26413422885685,2.00581583380999e-07
sensitivity,Circulatory system disorders,I77 (other disorders of arteries and arterioles),0.237226641149851,VWC2;Brorin,0.466306711553077,1.59409585199079,1.33102973349545,1.90915463523184,4.03059118557761e-07
sensitivity,Circulatory system disorders,I95 (hypotension),0.524290811953033,VWC2;Brorin,0.423258647897572,1.52692918191869,1.3497868357859,1.72731920684155,1.72694735294845e-11
sensitivity,Circulatory system disorders,I12 (hypertensive renal disease),0.200789148046975,CELSR2;Cadherin EGF LAG seven-pass G-type receptor 2,1.44467236363944,4.24046258546954,3.41184283975171,5.27032568126015,9.02821140194193e-39
sensitivity,Circulatory system disorders,I27 (other pulmonary heart diseases),0.40391305362938,CELSR2;Cadherin EGF LAG seven-pass G-type receptor 2,0.392608367148377,1.4808383308134,1.27360368780511,1.7217931943848,3.32201401240545e-07
sensitivity,Circulatory system disorders,I50 (heart failure),0.905885923746818,CELSR2;Cadherin EGF LAG seven-pass G-type receptor 2,0.382650110770715,1.46616494498955,1.32318842900758,1.62459072252354,2.68463876581583e-13
sensitivity,Circulatory system disorders,I12 (hypertensive renal disease),0.304925723221266,NPY;Pro-neuropeptide Y,0.498218136323962,1.64578608997852,1.40344913760629,1.92996794923865,8.76333362822269e-10
sensitivity,Circulatory system disorders,I12 (hypertensive renal disease),0.20142369932935,PALM2;Paralemmin-2,1.01756810546424,2.76645884061855,2.32057839798022,3.29801161792155,7.6040506038677e-30
sensitivity,Circulatory system disorders,I21 (acute myocardial infarction),2.54068529835885,PALM2;Paralemmin-2,0.185978719470926,1.20439662990741,1.13558517332814,1.27737775747903,5.79348364301969e-10
sensitivity,Circulatory system disorders,I26 (pulmonary embolism),1.00254068529835,PALM2;Paralemmin-2,0.241185514419152,1.27275712820759,1.15993278275647,1.39655567243617,3.53142452795316e-07
sensitivity,Circulatory system disorders,I27 (other pulmonary heart diseases),0.400558492984504,PALM2;Paralemmin-2,0.406146753670261,1.50102281690284,1.30086185332122,1.73198214023313,2.66689727346133e-08
sensitivity,Circulatory system disorders,I34 (nonrheumatic mitral valve disorders),0.556204078829911,PALM2;Paralemmin-2,0.355758572307121,1.4272629258695,1.2630760301686,1.61279242967633,1.15928482372617e-08
sensitivity,Circulatory system disorders,I42 (cardiomyopathy),0.309002266016617,PALM2;Paralemmin-2,0.514586385202638,1.67294640328871,1.42824469788339,1.95957294462516,1.79766002741946e-10
sensitivity,Circulatory system disorders,I44 (atrioventricular and left bundle-branch block),0.382247247590926,PALM2;Paralemmin-2,0.379387205729192,1.46138878431568,1.26304374644287,1.69088140053607,3.43545772283097e-07
sensitivity,Circulatory system disorders,I48 (atrial fibrillation and flutter),2.14699352239694,PALM2;Paralemmin-2,0.298779111312751,1.34821178584813,1.26555869668799,1.43626291238542,2.1187393414595e-20
sensitivity,Circulatory system disorders,I50 (heart failure),0.908695552656275,PALM2;Paralemmin-2,0.513072043680095,1.67041490834295,1.52168925179415,1.83367659508963,4.1043019546263e-27
sensitivity,Circulatory system disorders,I51 (complications and ill-defined descriptions of heart disease),1.65945661379294,PALM2;Paralemmin-2,0.240628746333852,1.2720486948931,1.18336284271074,1.36738101263397,6.75525474883921e-11
sensitivity,Circulatory system disorders,"I64 (stroke, not specified as haemorrhage or infarction)",1.54730023575728,PALM2;Paralemmin-2,0.238336259694905,1.26913588032589,1.17778980377804,1.36756650258293,4.00833780882064e-10
sensitivity,Circulatory system disorders,I69 (sequelae of cerebrovascular disease),0.123600906406646,PALM2;Paralemmin-2,0.64274467179315,1.90169324672738,1.48953488625124,2.42789694825486,2.50934831734826e-07
sensitivity,Circulatory system disorders,I70 (atherosclerosis),0.164801208542196,PALM2;Paralemmin-2,0.545181654077555,1.72492169297749,1.39265935930151,2.13645557115749,5.91591952477076e-07
sensitivity,Circulatory system disorders,I73 (other peripheral vascular diseases),1.39852136693446,PALM2;Paralemmin-2,0.242418409121104,1.27432727143958,1.17775108739834,1.37882275135221,1.65289304624707e-09
sensitivity,Circulatory system disorders,I80 (phlebitis and thrombophlebitis),2.52924076998786,PALM2;Paralemmin-2,0.196720753015214,1.21740403682903,1.14723413083077,1.29186584417114,8.32366271999434e-11
sensitivity,Circulatory system disorders,I85 (oesophageal varices),0.0526448305065348,PALM2;Paralemmin-2,0.984413089592808,2.67624070987202,1.90116094617354,3.76731089053338,1.67682426089431e-08
sensitivity,Circulatory system disorders,I98 (other disorders of circulatory system in diseases classified elsewhere),0.0183112453935773,PALM2;Paralemmin-2,1.40866261547993,4.090481198094,2.44182074854782,6.85227875220213,8.72380829123542e-08
sensitivity,Circulatory system disorders,I21 (acute myocardial infarction),2.62575571976133,IL1RN;Interleukin-1 receptor antagonist protein,0.253456514556532,1.28847134851904,1.22044222668318,1.36029250681233,5.28134789610203e-20
sensitivity,Circulatory system disorders,I25 (chronic ischaemic heart disease),3.67289682696487,IL1RN;Interleukin-1 receptor antagonist protein,0.214386561711334,1.23910155144217,1.18298827989437,1.29787647171238,1.22362856123554e-19
sensitivity,Circulatory system disorders,I50 (heart failure),0.898960761844549,IL1RN;Interleukin-1 receptor antagonist protein,0.343817243481431,1.41032086662227,1.2892570089987,1.54275286692058,5.99468587126864e-14
sensitivity,Circulatory system disorders,"I64 (stroke, not specified as haemorrhage or infarction)",1.55885723317659,IL1RN;Interleukin-1 receptor antagonist protein,0.204470192975337,1.22687488581076,1.14422602001847,1.31549358177404,9.12390698875684e-09
sensitivity,Circulatory system disorders,I71 (aortic aneurysm and dissection),0.17188920061643,IL1RN;Interleukin-1 receptor antagonist protein,0.492642942606313,1.6366360440491,1.34437841059753,1.99242826243405,9.17623702289703e-07
sensitivity,Circulatory system disorders,I73 (other peripheral vascular diseases),1.3909195084364,IL1RN;Interleukin-1 receptor antagonist protein,0.247630296900505,1.28098626004963,1.19038390762772,1.37848452748836,3.67908834272416e-11
sensitivity,Circulatory system disorders,I77 (other disorders of arteries and arterioles),0.239064290512506,IL1RN;Interleukin-1 receptor antagonist protein,0.442636343319199,1.55680608845369,1.31473303981598,1.84345043719727,2.84618873341237e-07
sensitivity,Circulatory system disorders,I08 (multiple valve diseases),0.172759040402057,COL18A1;Collagen alpha-1(XVIII) chain,0.639383377885876,1.89531182772432,1.53807566758049,2.33552028682862,1.96965607677098e-09
sensitivity,Circulatory system disorders,I12 (hypertensive renal disease),0.30429149161726,COL18A1;Collagen alpha-1(XVIII) chain,1.64622837660662,5.18737804875433,4.41357426125517,6.09684791234161,9.41354177288154e-89
sensitivity,Circulatory system disorders,I15 (secondary hypertension),0.0392634182731948,COL18A1;Collagen alpha-1(XVIII) chain,1.64633782788998,5.18794584501149,3.44451950432309,7.81379871909341,3.30711597810989e-15
sensitivity,Circulatory system disorders,I21 (acute myocardial infarction),2.65028073344065,COL18A1;Collagen alpha-1(XVIII) chain,0.205498177276169,1.22813674240572,1.16279736364046,1.29714764172213,1.74070249548999e-13
sensitivity,Circulatory system disorders,I25 (chronic ischaemic heart disease),3.70254034316227,COL18A1;Collagen alpha-1(XVIII) chain,0.189242753474744,1.2083342442191,1.15341024945571,1.26587365288417,1.54682486824604e-15
sensitivity,Circulatory system disorders,I26 (pulmonary embolism),1.00710667870744,COL18A1;Collagen alpha-1(XVIII) chain,0.273543941464549,1.31461512405678,1.20461096140278,1.43466478371266,8.50654010963998e-10
sensitivity,Circulatory system disorders,I27 (other pulmonary heart diseases),0.353370764458753,COL18A1;Collagen alpha-1(XVIII) chain,0.651853340726109,1.91909427069679,1.65826708898566,2.22094670049445,2.21161860192774e-18
sensitivity,Circulatory system disorders,I34 (nonrheumatic mitral valve disorders),0.541835172170089,COL18A1;Collagen alpha-1(XVIII) chain,0.469349679869879,1.59895402304389,1.42002811421072,1.80042489456575,9.07251829459139e-15
sensitivity,Circulatory system disorders,I42 (cardiomyopathy),0.308217833444579,COL18A1;Collagen alpha-1(XVIII) chain,0.620786500797176,1.86039066533502,1.59097321886954,2.17543160790909,7.39622877281918e-15
sensitivity,Circulatory system disorders,I44 (atrioventricular and left bundle-branch block),0.388707840904629,COL18A1;Collagen alpha-1(XVIII) chain,0.514247071363635,1.67237884571767,1.45417352621474,1.92332686105508,5.6304802108859e-13
sensitivity,Circulatory system disorders,I48 (atrial fibrillation and flutter),2.17323020142133,COL18A1;Collagen alpha-1(XVIII) chain,0.347858760857412,1.41603223643655,1.33337562484006,1.50381277208964,8.72431208760266e-30
sensitivity,Circulatory system disorders,I50 (heart failure),0.908948133024461,COL18A1;Collagen alpha-1(XVIII) chain,0.726623491567516,2.06808589600114,1.88574724567641,2.26805542632767,1.03265133447534e-53
sensitivity,Circulatory system disorders,I51 (complications and ill-defined descriptions of heart disease),1.70992186579763,COL18A1;Collagen alpha-1(XVIII) chain,0.283781578271054,1.32814280382143,1.24163691523473,1.42067563045127,1.47814994806378e-16
sensitivity,Circulatory system disorders,I63 (cerebral infarction),0.357297106286073,COL18A1;Collagen alpha-1(XVIII) chain,0.411885350339218,1.50966134424544,1.3046406846843,1.74690043094928,3.18553427806977e-08
sensitivity,Circulatory system disorders,"I64 (stroke, not specified as haemorrhage or infarction)",1.56072087635949,COL18A1;Collagen alpha-1(XVIII) chain,0.308726516554198,1.36168991992479,1.26901288938421,1.46113522844085,9.12803631320917e-18
sensitivity,Circulatory system disorders,I67 (other cerebrovascular diseases),0.351407593545094,COL18A1;Collagen alpha-1(XVIII) chain,0.376215557510566,1.45676111572888,1.25727059018117,1.68790470792277,5.5331511312359e-07
sensitivity,Circulatory system disorders,I70 (atherosclerosis),0.170795869488397,COL18A1;Collagen alpha-1(XVIII) chain,0.730084947071884,2.07525688718277,1.68420828571832,2.55710127085778,7.20589415583512e-12
sensitivity,Circulatory system disorders,I73 (other peripheral vascular diseases),1.39385134869841,COL18A1;Collagen alpha-1(XVIII) chain,0.241438506789853,1.27307916678572,1.18175515846862,1.37146053756519,2.05552314425917e-10
sensitivity,Circulatory system disorders,I80 (phlebitis and thrombophlebitis),2.55801170049864,COL18A1;Collagen alpha-1(XVIII) chain,0.188631731345016,1.20759615077445,1.14262959918039,1.27625650903084,2.29942501321431e-11
sensitivity,Circulatory system disorders,I95 (hypotension),0.518277121206172,COL18A1;Collagen alpha-1(XVIII) chain,0.367290032268548,1.44381661180233,1.27862914189651,1.63034482807455,3.12629441858424e-09
sensitivity,Circulatory system disorders,I12 (hypertensive renal disease),0.288568699251711,LAYN;Layilin,1.91616401549257,6.79484349861121,5.72025427650434,8.07130171822249,1.64147567409066e-105
sensitivity,Circulatory system disorders,I15 (secondary hypertension),0.0398025792071326,LAYN;Layilin,1.98488309177218,7.2781964546648,4.82098215247275,10.9878323456404,3.56619980125474e-21
sensitivity,Circulatory system disorders,I21 (acute myocardial infarction),2.63294061455182,LAYN;Layilin,0.247791956059347,1.28119335995027,1.21317490635648,1.35302536920288,5.44067674293827e-19
sensitivity,Circulatory system disorders,I25 (chronic ischaemic heart disease),3.68372870562012,LAYN;Layilin,0.220586060990256,1.24680722158527,1.19009682496628,1.30621997738817,1.5812417317254e-20
sensitivity,Circulatory system disorders,I26 (pulmonary embolism),1.01297564082152,LAYN;Layilin,0.348689778725112,1.41720947361108,1.2983947421771,1.54689681562114,5.94741088715216e-15
sensitivity,Circulatory system disorders,"I38 (endocarditis, valve unspecified)",0.0597038688106989,LAYN;Layilin,0.945442001356321,2.57395081694735,1.81875146166063,3.64273126247535,9.51952288219632e-08
sensitivity,Circulatory system disorders,I42 (cardiomyopathy),0.302499601974207,LAYN;Layilin,0.391798712819173,1.47963984889151,1.26435781308649,1.73157792815248,1.04026664285931e-06
sensitivity,Circulatory system disorders,I48 (atrial fibrillation and flutter),2.15530966406623,LAYN;Layilin,0.231263619112196,1.26019140620425,1.18665282459239,1.33828727944633,4.753615233795e-14
sensitivity,Circulatory system disorders,I50 (heart failure),0.899538290081197,LAYN;Layilin,0.594382285474443,1.81191135523918,1.65474251131837,1.98400822894738,9.91865959774109e-38
sensitivity,Circulatory system disorders,I51 (complications and ill-defined descriptions of heart disease),1.70952077694634,LAYN;Layilin,0.20767372440796,1.23081152027078,1.15034308306816,1.31690886026001,1.74420418035985e-09
sensitivity,Circulatory system disorders,"I64 (stroke, not specified as haemorrhage or infarction)",1.55628084699888,LAYN;Layilin,0.348487561594957,1.41692291855264,1.32049480099246,1.52039262525745,3.29688974221729e-22
sensitivity,Circulatory system disorders,I67 (other cerebrovascular diseases),0.358223212864193,LAYN;Layilin,0.462312564600532,1.58774149746208,1.37333004475916,1.83562798497226,4.21408492596253e-10
sensitivity,Circulatory system disorders,I70 (atherosclerosis),0.1651807037096,LAYN;Layilin,0.61724341228627,1.85381079994895,1.50517031114653,2.28320639635097,6.36753995224579e-09
sensitivity,Circulatory system disorders,I72 (other aneurysm),0.105476834898901,LAYN;Layilin,0.650332620341307,1.91617808283414,1.47208923226203,2.49423633069572,1.33448452097418e-06
sensitivity,Circulatory system disorders,I73 (other peripheral vascular diseases),1.39508040120999,LAYN;Layilin,0.365880090209406,1.44178234846938,1.33780988614091,1.5538353856498,9.59842881610214e-22
sensitivity,Circulatory system disorders,I77 (other disorders of arteries and arterioles),0.236825346282439,LAYN;Layilin,0.490144704389697,1.63255244036843,1.36798074737325,1.94829311426391,5.53040031752391e-08
sensitivity,Circulatory system disorders,"I79 (disorders of arteries, arterioles and capillaries in diseases classified elsewhere)",0.0119407737621397,LAYN;Layilin,1.77254215575246,5.88579697147148,2.87118681174189,12.065605013129,1.29942913667568e-06
sensitivity,Circulatory system disorders,I80 (phlebitis and thrombophlebitis),2.55333545613755,LAYN;Layilin,0.214628728458003,1.23940165697,1.17203574580588,1.31063960531662,5.18724029651142e-14
sensitivity,Circulatory system disorders,I85 (oesophageal varices),0.0517433529692724,LAYN;Layilin,0.989703644124589,2.69043702737086,1.84910710597214,3.91456577873169,2.3067921972761e-07
sensitivity,Circulatory system disorders,I95 (hypotension),0.523403916573794,LAYN;Layilin,0.3766936299676,1.45745771959508,1.29099789726166,1.64538068490499,1.14538504429723e-09
sensitivity,Circulatory system disorders,I12 (hypertensive renal disease),0.298997479040863,RGMB;RGM domain family member B,1.9046338376185,6.71694768373269,5.59926151350096,8.05773869950792,1.7115109509665e-93
sensitivity,Circulatory system disorders,I15 (secondary hypertension),0.0390846377831193,RGMB;RGM domain family member B,2.32376894444875,10.214098220577,6.24385222342,16.708883991244,2.16461598750704e-20
sensitivity,Circulatory system disorders,I12 (hypertensive renal disease),0.297607316015609,TNFRSF1B;Tumor necrosis factor receptor superfamily member 1B,1.57190474729325,4.81581236886003,4.12658119733395,5.62016053071945,1.60122939902671e-88
sensitivity,Circulatory system disorders,I15 (secondary hypertension),0.0374472781741495,TNFRSF1B;Tumor necrosis factor receptor superfamily member 1B,1.76613209404265,5.84818931215275,3.91211372672453,8.74241410650737,7.32700779288926e-18
sensitivity,Circulatory system disorders,I21 (acute myocardial infarction),2.64693129409909,TNFRSF1B;Tumor necrosis factor receptor superfamily member 1B,0.194653403935222,1.21488983747284,1.15019399866615,1.28322467245213,3.13017950823539e-12
sensitivity,Circulatory system disorders,I25 (chronic ischaemic heart disease),3.69348417359769,TNFRSF1B;Tumor necrosis factor receptor superfamily member 1B,0.203104638766804,1.22520066502688,1.16942066598514,1.28364130483169,1.30618755476322e-17
sensitivity,Circulatory system disorders,I26 (pulmonary embolism),0.999251054436517,TNFRSF1B;Tumor necrosis factor receptor superfamily member 1B,0.282469337978712,1.32640110433433,1.21547079249155,1.4474555048525,2.31345784770689e-10
sensitivity,Circulatory system disorders,I50 (heart failure),0.902676494934763,TNFRSF1B;Tumor necrosis factor receptor superfamily member 1B,0.466944003134857,1.59511207964008,1.45524847725859,1.74841794124865,2.00141904266089e-23
sensitivity,Circulatory system disorders,I51 (complications and ill-defined descriptions of heart disease),1.70286570223501,TNFRSF1B;Tumor necrosis factor receptor superfamily member 1B,0.195336024400212,1.21571942925456,1.13660011400562,1.30034628050347,1.27643894281171e-08
sensitivity,Circulatory system disorders,I63 (cerebral infarction),0.364618234853561,TNFRSF1B;Tumor necrosis factor receptor superfamily member 1B,0.382471234876093,1.46590270687809,1.26973169367416,1.69238175020616,1.80983520086451e-07
sensitivity,Circulatory system disorders,"I64 (stroke, not specified as haemorrhage or infarction)",1.55307658953841,TNFRSF1B;Tumor necrosis factor receptor superfamily member 1B,0.411031725852212,1.5083732102245,1.40595963881033,1.61824683904023,2.15233499925554e-30
sensitivity,Circulatory system disorders,I67 (other cerebrovascular diseases),0.348850959832866,TNFRSF1B;Tumor necrosis factor receptor superfamily member 1B,0.489315383178666,1.63119909125964,1.40935465586932,1.88796373165917,5.36181979152123e-11
sensitivity,Circulatory system disorders,I70 (atherosclerosis),0.17344002522764,TNFRSF1B;Tumor necrosis factor receptor superfamily member 1B,0.660917412155587,1.9365681508614,1.57798008417043,2.37664355878252,2.51694525653563e-10
sensitivity,Circulatory system disorders,I73 (other peripheral vascular diseases),1.40131656746422,TNFRSF1B;Tumor necrosis factor receptor superfamily member 1B,0.438803501354578,1.55085051741932,1.44060900122105,1.66952818241536,1.95791708930407e-31
sensitivity,Circulatory system disorders,I77 (other disorders of arteries and arterioles),0.240450944065591,TNFRSF1B;Tumor necrosis factor receptor superfamily member 1B,0.582319048217664,1.79018514634787,1.50296039576603,2.13230027034155,6.74397359320534e-11
sensitivity,Circulatory system disorders,I80 (phlebitis and thrombophlebitis),2.56415310024045,TNFRSF1B;Tumor necrosis factor receptor superfamily member 1B,0.228979367053485,1.25731609660643,1.189935325699,1.32851234234684,3.70207024991899e-16
sensitivity,Circulatory system disorders,I85 (oesophageal varices),0.0492727344396704,TNFRSF1B;Tumor necrosis factor receptor superfamily member 1B,1.15062478830474,3.16016672822902,2.19914912816206,4.54114440094932,4.96319798060947e-10
sensitivity,Circulatory system disorders,I95 (hypotension),0.516378256927746,TNFRSF1B;Tumor necrosis factor receptor superfamily member 1B,0.356734740553447,1.42865685486081,1.26590966505525,1.61232706036073,7.42167065831513e-09
sensitivity,Circulatory system disorders,I98 (other disorders of circulatory system in diseases classified elsewhere),0.0197090937758681,TNFRSF1B;Tumor necrosis factor receptor superfamily member 1B,1.53144396784562,4.62485013800372,2.70012791805021,7.92156499549783,2.43811483328176e-08
sensitivity,Circulatory system disorders,I12 (hypertensive renal disease),0.299051353652981,"POLR2F;DNA-directed RNA polymerases I, II, and III subunit RPABC2",0.997958291879449,2.71273755219884,2.34087517289608,3.14367255132422,3.60899823756799e-40
sensitivity,Circulatory system disorders,I15 (secondary hypertension),0.0396094508149644,"POLR2F;DNA-directed RNA polymerases I, II, and III subunit RPABC2",1.00136637805595,2.7219985677566,1.83435592401381,4.03917042809037,6.59820581580399e-07
sensitivity,Circulatory system disorders,I50 (heart failure),0.907056423662685,"POLR2F;DNA-directed RNA polymerases I, II, and III subunit RPABC2",0.412748984701749,1.51096570282149,1.38039900069478,1.65388221373223,3.51781577616862e-19
sensitivity,Circulatory system disorders,"I64 (stroke, not specified as haemorrhage or infarction)",1.5566514170281,"POLR2F;DNA-directed RNA polymerases I, II, and III subunit RPABC2",0.183776785496784,1.20174754567431,1.12045069519803,1.28894307417871,2.71405738248718e-07
sensitivity,Circulatory system disorders,I73 (other peripheral vascular diseases),1.40217455884974,"POLR2F;DNA-directed RNA polymerases I, II, and III subunit RPABC2",0.227118155774786,1.2549781420951,1.16623573082902,1.35047323238578,1.28037218692295e-09
sensitivity,Circulatory system disorders,I12 (hypertensive renal disease),0.30379746835443,CCL15;C-C motif chemokine 15,1.19950440629244,3.31847190134609,2.83359868291664,3.88631453932232,4.2047957658557e-50
sensitivity,Circulatory system disorders,I15 (secondary hypertension),0.0389483933787731,CCL15;C-C motif chemokine 15,1.41072693920995,4.09893399715352,2.65176365951738,6.33588134927483,2.16810045751969e-10
sensitivity,Circulatory system disorders,I21 (acute myocardial infarction),2.65433300876338,CCL15;C-C motif chemokine 15,0.215729671550378,1.24076691906296,1.17433006248112,1.31096239177283,1.55125494589703e-14
sensitivity,Circulatory system disorders,I50 (heart failure),0.909444985394352,CCL15;C-C motif chemokine 15,0.463633527109994,1.58984023032348,1.45040404116296,1.74268127102592,4.17612735208505e-23
