model,disease_category,disease,incident_rate,protein,hazard_ratio,ci_lower,ci_upper,pvalue
primary,Circulatory system disorders,I95 (hypotension),4.82504970178926,ACVRL1;Serine/threonine-protein kinase receptor R3,1.35000056899567,1.29682757012085,1.40535378664012,1.61865488277079e-48
primary,Circulatory system disorders,I98 (other disorders of circulatory system in diseases classified elsewhere),0.100884220521037,ACVRL1;Serine/threonine-protein kinase receptor R3,1.95758023769581,1.49404119541478,2.56493622717899,1.10490597839248e-06
primary,Circulatory system disorders,I05 (rheumatic mitral valve diseases),0.253795287324206,GM2A;Ganglioside GM2 activator,1.70957214017362,1.42434209210678,2.05192061559794,8.51396566981174e-09
primary,Circulatory system disorders,I07 (rheumatic tricuspid valve diseases),0.523511482351846,GM2A;Ganglioside GM2 activator,1.40468025191988,1.23416980570911,1.59874808231919,2.65389808791525e-07
primary,Circulatory system disorders,I08 (multiple valve diseases),2.06625046589638,GM2A;Ganglioside GM2 activator,1.23240433625683,1.15406560668692,1.31606075012048,4.48362381785934e-10
primary,Circulatory system disorders,I12 (hypertensive renal disease),0.382177479492915,GM2A;Ganglioside GM2 activator,3.94101548336331,3.4688628388926,4.47743360330374,1.71333520874791e-98
primary,Circulatory system disorders,I13 (hypertensive heart and renal disease),0.0511627906976744,GM2A;Ganglioside GM2 activator,2.66438692816895,1.81459780919218,3.91213836313285,5.72042354446785e-07
primary,Circulatory system disorders,I21 (acute myocardial infarction),2.94405577708268,GM2A;Ganglioside GM2 activator,1.2256882899143,1.15902635669175,1.29618431484262,9.86616837631887e-13
primary,Circulatory system disorders,I24 (other acute ischaemic heart diseases),0.975916523035356,GM2A;Ganglioside GM2 activator,1.27784071929903,1.16163416576798,1.40567224348049,4.65677690645539e-07
primary,Circulatory system disorders,I27 (other pulmonary heart diseases),1.37501167242506,GM2A;Ganglioside GM2 activator,1.48602792073391,1.37173560158892,1.60984301832135,2.99123864631862e-22
primary,Circulatory system disorders,I35 (nonrheumatic aortic valve disorders),1.69641815424104,GM2A;Ganglioside GM2 activator,1.22637308725124,1.14063690447377,1.31855364598079,3.41826615121824e-08
primary,Circulatory system disorders,I42 (cardiomyopathy),0.690443423293135,GM2A;Ganglioside GM2 activator,1.33964015235779,1.19630454431255,1.50014956169918,4.09900171676923e-07
primary,Circulatory system disorders,I46 (cardiac arrest),0.758810111261114,GM2A;Ganglioside GM2 activator,1.4286541845138,1.28287338825006,1.59100094960498,8.24021560607527e-11
primary,Circulatory system disorders,I50 (heart failure),4.32497125290404,GM2A;Ganglioside GM2 activator,1.35543281864682,1.29482074804829,1.41888221101964,8.35085695024129e-39
primary,Circulatory system disorders,I51 (complications and ill-defined descriptions of heart disease),4.06015748776277,GM2A;Ganglioside GM2 activator,1.22204084876516,1.16547318692552,1.28135409102818,1.11040807025966e-16
primary,Circulatory system disorders,I63 (cerebral infarction),2.05134189031505,GM2A;Ganglioside GM2 activator,1.23510107943331,1.15628065905031,1.31929446754757,3.47883422006541e-10
primary,Circulatory system disorders,I69 (sequelae of cerebrovascular disease),0.752159839787625,GM2A;Ganglioside GM2 activator,1.46875579648955,1.31857187057481,1.63604551095212,2.84969976146081e-12
primary,Circulatory system disorders,I70 (atherosclerosis),0.787364890048453,GM2A;Ganglioside GM2 activator,1.49938782612632,1.34926215848641,1.66621722768672,5.26558626150605e-14
primary,Circulatory system disorders,I73 (other peripheral vascular diseases),2.10417059822608,GM2A;Ganglioside GM2 activator,1.32524092340063,1.24112342527728,1.41505950922115,3.88749560630356e-17
primary,Circulatory system disorders,I74 (arterial embolism and thrombosis),0.409893334575434,GM2A;Ganglioside GM2 activator,1.615932929491,1.39730731015045,1.86876516972648,9.75716994704778e-11
primary,Circulatory system disorders,I77 (other disorders of arteries and arterioles),0.699317000396279,GM2A;Ganglioside GM2 activator,1.60551217467309,1.4363482975195,1.79459908677791,7.79600088978674e-17
primary,Circulatory system disorders,I87 (other disorders of veins),0.42845500058214,GM2A;Ganglioside GM2 activator,1.45037805745205,1.2575598053158,1.67276061197751,3.24375512604139e-07
primary,Circulatory system disorders,I95 (hypotension),4.51836095462939,GM2A;Ganglioside GM2 activator,1.29133006117711,1.23500486257558,1.35022409824529,2.70846135048601e-29
primary,Circulatory system disorders,I98 (other disorders of circulatory system in diseases classified elsewhere),0.106996650539635,GM2A;Ganglioside GM2 activator,2.00199381814306,1.51535089069898,2.64491826446501,1.033521686781e-06
primary,Circulatory system disorders,I12 (hypertensive renal disease),0.544105846202023,SCG2;Secretogranin-2,4.12128800725185,3.66541137591354,4.63386318663474,6.10660089138437e-124
primary,Circulatory system disorders,I13 (hypertensive heart and renal disease),0.0663414634146341,SCG2;Secretogranin-2,2.79948437217503,2.02014933295412,3.87947198863352,6.24480949411638e-10
primary,Circulatory system disorders,I15 (secondary hypertension),0.054655475307437,SCG2;Secretogranin-2,2.97803305971416,2.07984646780201,4.26410364517097,2.549122229428e-09
primary,Circulatory system disorders,I24 (other acute ischaemic heart diseases),1.03187476792589,SCG2;Secretogranin-2,1.2415501954134,1.14076195865007,1.35124324232825,5.47953879324044e-07
primary,Circulatory system disorders,I27 (other pulmonary heart diseases),1.35317732301968,SCG2;Secretogranin-2,1.24787357050408,1.15831624486379,1.34435518354119,5.61650156559324e-09
primary,Circulatory system disorders,I34 (nonrheumatic mitral valve disorders),1.60885261340448,SCG2;Secretogranin-2,1.20450243497451,1.12483714593011,1.28980992591585,9.85219763863119e-08
primary,Circulatory system disorders,I46 (cardiac arrest),0.779175128886111,SCG2;Secretogranin-2,1.41668966488398,1.28564021661313,1.56109740552169,2.01625822935366e-12
primary,Circulatory system disorders,I50 (heart failure),4.4305293005671,SCG2;Secretogranin-2,1.26328215900228,1.2118267193732,1.31692245082607,3.21962697861035e-28
primary,Circulatory system disorders,I70 (atherosclerosis),0.80140734949179,SCG2;Secretogranin-2,1.40331135429403,1.27474762579363,1.54484128249661,4.79481397181645e-12
primary,Circulatory system disorders,I73 (other peripheral vascular diseases),2.15326155794806,SCG2;Secretogranin-2,1.23610749225037,1.16474547903189,1.31184173701837,2.81897195173378e-12
primary,Circulatory system disorders,I74 (arterial embolism and thrombosis),0.408418501944384,SCG2;Secretogranin-2,1.54792827343076,1.35415548782286,1.76942896235543,1.52287217523035e-10
primary,Circulatory system disorders,I77 (other disorders of arteries and arterioles),0.694362946446035,SCG2;Secretogranin-2,1.33686688986637,1.20548177359448,1.48257163266095,3.78503088815603e-08
primary,Circulatory system disorders,"I79 (disorders of arteries, arterioles and capillaries in diseases classified elsewhere)",0.044883303411131,SCG2;Secretogranin-2,3.69544262792534,2.49213858303319,5.47974992613236,7.87957815142757e-11
primary,Circulatory system disorders,I07 (rheumatic tricuspid valve diseases),0.514704215132757,CFD;Complement factor D,1.58001171076807,1.38669791725598,1.80027457681933,6.43120202401794e-12
primary,Circulatory system disorders,I12 (hypertensive renal disease),0.390580648091377,CFD;Complement factor D,3.45983702265879,3.03433165504898,3.94501115375512,1.01911609671571e-76
primary,Circulatory system disorders,I15 (secondary hypertension),0.0430663221360895,CFD;Complement factor D,2.79254228088318,1.85033995580966,4.2145187245378,1.00650964898189e-06
primary,Circulatory system disorders,I27 (other pulmonary heart diseases),1.3765016381507,CFD;Complement factor D,1.44844854910674,1.33624421140602,1.57007467759344,2.1376486681652e-19
primary,Circulatory system disorders,I34 (nonrheumatic mitral valve disorders),1.59062941524998,CFD;Complement factor D,1.22238903571432,1.13393086931533,1.31774784078047,1.61016018991031e-07
primary,Circulatory system disorders,I46 (cardiac arrest),0.757575757575757,CFD;Complement factor D,1.39905609546409,1.25522447277217,1.55936886247318,1.30449039017511e-09
primary,Circulatory system disorders,I50 (heart failure),4.31521415993962,CFD;Complement factor D,1.26833027029015,1.21116466389611,1.32819402884452,5.42077107713126e-24
primary,Circulatory system disorders,I69 (sequelae of cerebrovascular disease),0.746556536340738,CFD;Complement factor D,1.37438574527998,1.23215646616843,1.53303271840362,1.15956502361547e-08
primary,Circulatory system disorders,I77 (other disorders of arteries and arterioles),0.676903507177902,CFD;Complement factor D,1.32797174614315,1.18378880058898,1.48971586627369,1.31697665785906e-06
primary,Circulatory system disorders,I95 (hypotension),4.56233059244242,CFD;Complement factor D,1.20830151627775,1.15571959231826,1.26327576684108,7.73370932803297e-17
primary,Circulatory system disorders,I05 (rheumatic mitral valve diseases),0.246362754607177,HGF;Hepatocyte growth factor,1.58125489050429,1.3331291043469,1.87556255473746,1.42850788582565e-07
primary,Circulatory system disorders,I12 (hypertensive renal disease),0.544228264883671,HGF;Hepatocyte growth factor,1.57588239190397,1.40427589117469,1.76845969422403,1.06073476575101e-14
primary,Circulatory system disorders,I21 (acute myocardial infarction),2.9698634499781,HGF;Hepatocyte growth factor,1.33981688123887,1.27371336686657,1.40935105334472,9.11910275342242e-30
primary,Circulatory system disorders,I24 (other acute ischaemic heart diseases),1.02086365841824,HGF;Hepatocyte growth factor,1.3047590463717,1.1981965738303,1.42079872891533,9.38689169880474e-10
primary,Circulatory system disorders,I25 (chronic ischaemic heart disease),8.70895041854475,HGF;Hepatocyte growth factor,1.25668957395696,1.2197294681308,1.29476964077313,7.20755931290236e-51
primary,Circulatory system disorders,I27 (other pulmonary heart diseases),1.34761978842563,HGF;Hepatocyte growth factor,1.55848725789869,1.44811462895135,1.67727228526893,2.43205255333055e-32
primary,Circulatory system disorders,I46 (cardiac arrest),0.77379567139865,HGF;Hepatocyte growth factor,1.51071949674972,1.37100967928358,1.66466614521082,7.86040098244079e-17
primary,Circulatory system disorders,I47 (paroxysmal tachycardia),1.37587822014051,HGF;Hepatocyte growth factor,1.20126832255446,1.11563224556323,1.29347783600885,1.17507594760449e-06
primary,Circulatory system disorders,I50 (heart failure),4.42893177685223,HGF;Hepatocyte growth factor,1.34288045774891,1.28863576928059,1.39940855809913,1.28240518671184e-44
primary,Circulatory system disorders,I51 (complications and ill-defined descriptions of heart disease),4.22046561138599,HGF;Hepatocyte growth factor,1.20899295413708,1.15865832097088,1.26151423305562,2.18610809660912e-18
primary,Circulatory system disorders,I63 (cerebral infarction),2.07125909214671,HGF;Hepatocyte growth factor,1.2915329660103,1.21639877764694,1.37130802245472,5.96110998248289e-17
primary,Circulatory system disorders,"I64 (stroke, not specified as haemorrhage or infarction)",0.775560017322152,HGF;Hepatocyte growth factor,1.3129220788047,1.18966149082448,1.4489536715341,6.21108597566555e-08
primary,Circulatory system disorders,"I65 (occlusion and stenosis of precerebral arteries, not resulting in cerebral infarction)",0.618948757251789,HGF;Hepatocyte growth factor,1.40446186923288,1.25954358543118,1.56605389836816,9.79161010341523e-10
primary,Circulatory system disorders,I69 (sequelae of cerebrovascular disease),0.772200772200772,HGF;Hepatocyte growth factor,1.47380184424402,1.33739018344129,1.6241272763854,5.01143899818517e-15
primary,Circulatory system disorders,I70 (atherosclerosis),0.803618223110817,HGF;Hepatocyte growth factor,1.66161167945061,1.5120871177101,1.8259221581544,4.84911615505262e-26
primary,Circulatory system disorders,I71 (aortic aneurysm and dissection),1.07917159993012,HGF;Hepatocyte growth factor,1.2953698646081,1.19212271494672,1.40755902483563,1.01679474291129e-09
primary,Circulatory system disorders,I73 (other peripheral vascular diseases),2.15212264150943,HGF;Hepatocyte growth factor,1.31863046912234,1.2428195011235,1.39906584385419,5.4051227870584e-20
primary,Circulatory system disorders,I74 (arterial embolism and thrombosis),0.405604719764011,HGF;Hepatocyte growth factor,1.70740489044283,1.4953899327775,1.94947912648671,2.61111562043273e-15
primary,Circulatory system disorders,I77 (other disorders of arteries and arterioles),0.699300699300699,HGF;Hepatocyte growth factor,1.51707021078821,1.37007248263637,1.67983960967693,1.10064395361434e-15
primary,Circulatory system disorders,I85 (oesophageal varices),0.21132221791392,HGF;Hepatocyte growth factor,2.94357906883495,2.48503724648115,3.48673153561482,7.86557845142758e-36
primary,Circulatory system disorders,I95 (hypotension),4.80141802528292,HGF;Hepatocyte growth factor,1.24189725284247,1.19377157074812,1.29196307267657,6.3650631509417e-27
primary,Circulatory system disorders,I98 (other disorders of circulatory system in diseases classified elsewhere),0.104659275912861,HGF;Hepatocyte growth factor,4.3220440136698,3.46514236463536,5.39085050205858,1.53318004428201e-38
primary,Circulatory system disorders,I08 (multiple valve diseases),2.13225901542694,TGFA;Protransforming growth factor alpha,1.23896765463464,1.16728821549089,1.31504869907843,1.82579669748588e-12
primary,Circulatory system disorders,I12 (hypertensive renal disease),0.539168421259765,TGFA;Protransforming growth factor alpha,2.43856634612848,2.17455378569659,2.73463266973896,1.7175425342369e-52
primary,Circulatory system disorders,I21 (acute myocardial infarction),2.96630662582621,TGFA;Protransforming growth factor alpha,1.29502080880658,1.23043051366054,1.36300171088306,4.00865692465889e-23
primary,Circulatory system disorders,I24 (other acute ischaemic heart diseases),1.01780170550556,TGFA;Protransforming growth factor alpha,1.31518105080043,1.20674117989095,1.43336551798194,4.36839249962458e-10
primary,Circulatory system disorders,I25 (chronic ischaemic heart disease),8.71982890314696,TGFA;Protransforming growth factor alpha,1.24830946683389,1.2113082962618,1.28644089188201,2.61568462394926e-47
primary,Circulatory system disorders,I27 (other pulmonary heart diseases),1.35063298615896,TGFA;Protransforming growth factor alpha,1.50802398851051,1.39951727703358,1.62494339101223,4.16772003591056e-27
primary,Circulatory system disorders,I35 (nonrheumatic aortic valve disorders),1.7092670631326,TGFA;Protransforming growth factor alpha,1.24823909881828,1.16781481157307,1.33420199194072,6.78077511687575e-11
primary,Circulatory system disorders,I45 (other conduction disorders),1.73485444531864,TGFA;Protransforming growth factor alpha,1.25686700273371,1.17656848329096,1.34264574055412,1.14327095031367e-11
primary,Circulatory system disorders,I46 (cardiac arrest),0.787339734150124,TGFA;Protransforming growth factor alpha,1.51318868706072,1.37289582572941,1.66781773222453,7.17605275537317e-17
primary,Circulatory system disorders,I50 (heart failure),4.40480668342802,TGFA;Protransforming growth factor alpha,1.36051417382447,1.30503214259036,1.41835496365876,1.34936188408176e-47
primary,Circulatory system disorders,I51 (complications and ill-defined descriptions of heart disease),4.20325722497205,TGFA;Protransforming growth factor alpha,1.22494776107964,1.17357316865004,1.27857133876028,1.66880936312845e-20
primary,Circulatory system disorders,I63 (cerebral infarction),2.06544853114909,TGFA;Protransforming growth factor alpha,1.23100807229367,1.15858218082478,1.30796148873392,1.84431353392571e-11
primary,Circulatory system disorders,"I64 (stroke, not specified as haemorrhage or infarction)",0.765336628532706,TGFA;Protransforming growth factor alpha,1.29468745456774,1.17121111894905,1.43118143082451,4.41067375905494e-07
primary,Circulatory system disorders,"I65 (occlusion and stenosis of precerebral arteries, not resulting in cerebral infarction)",0.616811047596597,TGFA;Protransforming growth factor alpha,1.44032624378743,1.29009522161119,1.60805160254135,8.46323254638623e-11
primary,Circulatory system disorders,I67 (other cerebrovascular diseases),2.71488758514785,TGFA;Protransforming growth factor alpha,1.21726853025472,1.15449356860947,1.28345684639297,3.39073335938174e-13
primary,Circulatory system disorders,I69 (sequelae of cerebrovascular disease),0.781802467195725,TGFA;Protransforming growth factor alpha,1.35047274558057,1.22428170695448,1.48967074015403,1.93903034842926e-09
primary,Circulatory system disorders,I70 (atherosclerosis),0.801823755994025,TGFA;Protransforming growth factor alpha,1.64934881863896,1.49835050624931,1.81556419155578,1.71209730733066e-24
primary,Circulatory system disorders,I71 (aortic aneurysm and dissection),1.08672155953386,TGFA;Protransforming growth factor alpha,1.27835137651951,1.17615967722903,1.38942209420015,7.60953025276249e-09
primary,Circulatory system disorders,I73 (other peripheral vascular diseases),2.15077296512206,TGFA;Protransforming growth factor alpha,1.38481314170785,1.30456199313291,1.47000100228383,1.14898582651357e-26
primary,Circulatory system disorders,I74 (arterial embolism and thrombosis),0.390978034500373,TGFA;Protransforming growth factor alpha,1.70548441047168,1.48690338241857,1.95619776560782,2.36833514291501e-14
primary,Circulatory system disorders,I77 (other disorders of arteries and arterioles),0.686372844022262,TGFA;Protransforming growth factor alpha,1.50448177573187,1.35515229609406,1.67026644904287,1.88598906323923e-14
primary,Circulatory system disorders,I85 (oesophageal varices),0.217869199968595,TGFA;Protransforming growth factor alpha,1.61976569768828,1.34726022665952,1.94738986833509,2.87535272922359e-07
primary,Circulatory system disorders,I95 (hypotension),4.8255733696188,TGFA;Protransforming growth factor alpha,1.26289779980893,1.21367258609723,1.31411953358109,1.22412386411791e-30
primary,Circulatory system disorders,I12 (hypertensive renal disease),0.550567340897878,IGFBP6;Insulin-like growth factor-binding protein 6,4.99523651487527,4.48402851730806,5.56472550146116,1.91022211086164e-187
primary,Circulatory system disorders,I13 (hypertensive heart and renal disease),0.0649171814140142,IGFBP6;Insulin-like growth factor-binding protein 6,2.97899471693864,2.11297863506263,4.19995232147026,4.70409903358583e-10
primary,Circulatory system disorders,I15 (secondary hypertension),0.0570708859763057,IGFBP6;Insulin-like growth factor-binding protein 6,3.76654600395825,2.65280276858441,5.34787921964672,1.21739516127691e-13
primary,Circulatory system disorders,I24 (other acute ischaemic heart diseases),1.00882723833543,IGFBP6;Insulin-like growth factor-binding protein 6,1.27734990565457,1.15802242235105,1.40897339290129,9.98282069525822e-07
primary,Circulatory system disorders,I46 (cardiac arrest),0.783572539523162,IGFBP6;Insulin-like growth factor-binding protein 6,1.3556234167361,1.21283874260038,1.51521779726718,8.41144217829913e-08
primary,Circulatory system disorders,I77 (other disorders of arteries and arterioles),0.704030922142462,IGFBP6;Insulin-like growth factor-binding protein 6,1.33596349773015,1.18865266434217,1.50153070010163,1.17874058793404e-06
primary,Circulatory system disorders,I05 (rheumatic mitral valve diseases),0.24885778166618,STC1;Stanniocalcin-1,1.54318412874914,1.29837240374121,1.83415578485901,8.53665797439221e-07
primary,Circulatory system disorders,I12 (hypertensive renal disease),0.535644721464744,STC1;Stanniocalcin-1,2.03000627672532,1.8087176720248,2.27836856314394,2.68264899755911e-33
primary,Circulatory system disorders,I21 (acute myocardial infarction),2.96840089371209,STC1;Stanniocalcin-1,1.20354568704993,1.14372311069273,1.26649729053664,1.0600011118475e-12
primary,Circulatory system disorders,I27 (other pulmonary heart diseases),1.34671603975833,STC1;Stanniocalcin-1,1.28667665591875,1.19367197869314,1.38692777114429,4.5604248868658e-11
primary,Circulatory system disorders,I46 (cardiac arrest),0.777423618129518,STC1;Stanniocalcin-1,1.34807352714873,1.22213027836496,1.48699550839253,2.39470008471588e-09
primary,Circulatory system disorders,I50 (heart failure),4.42118878240931,STC1;Stanniocalcin-1,1.20510659130544,1.15606102159659,1.25623290577008,1.35900479729511e-18
primary,Circulatory system disorders,I70 (atherosclerosis),0.795642447232759,STC1;Stanniocalcin-1,1.34710767483306,1.22245911789787,1.48446607418225,1.80320388911289e-09
primary,Circulatory system disorders,I85 (oesophageal varices),0.21954963181721,STC1;Stanniocalcin-1,2.03092482742841,1.6961740337475,2.43174083118827,1.26245038440236e-14
primary,Circulatory system disorders,I98 (other disorders of circulatory system in diseases classified elsewhere),0.102942604642128,STC1;Stanniocalcin-1,2.62716922672182,2.03289037494416,3.39517478704366,1.55740566268119e-13
primary,Circulatory system disorders,I12 (hypertensive renal disease),0.545479608514995,DNER;Delta and Notch-like epidermal growth factor-related receptor,0.722996908591479,0.642638329000722,0.813403910478934,6.83273144192076e-08
primary,Circulatory system disorders,I13 (hypertensive heart and renal disease),0.0647871839170724,DNER;Delta and Notch-like epidermal growth factor-related receptor,0.437078645046219,0.312587171754774,0.611150294117981,1.30549002861524e-06
primary,Circulatory system disorders,I27 (other pulmonary heart diseases),1.34964731843795,DNER;Delta and Notch-like epidermal growth factor-related receptor,0.711247286423639,0.659645044962407,0.766886231175768,7.53109413770751e-19
primary,Circulatory system disorders,I50 (heart failure),4.41406636948984,DNER;Delta and Notch-like epidermal growth factor-related receptor,0.782608814581222,0.75058266804646,0.81600146490768,1.3471142391725e-30
primary,Circulatory system disorders,I69 (sequelae of cerebrovascular disease),0.782355716307595,DNER;Delta and Notch-like epidermal growth factor-related receptor,0.764669157882012,0.69295700723702,0.84380259512404,9.28230945775499e-08
primary,Circulatory system disorders,I71 (aortic aneurysm and dissection),1.09345500314663,DNER;Delta and Notch-like epidermal growth factor-related receptor,0.784035350702691,0.721786302918687,0.851652945845305,8.19395970780631e-09
primary,Circulatory system disorders,I27 (other pulmonary heart diseases),1.37793011432909,TTR;Transthyretin,0.71479626174446,0.657341563899756,0.777272766341869,4.04640588789535e-15
primary,Circulatory system disorders,I85 (oesophageal varices),0.210917260826703,TTR;Transthyretin,0.390184035836497,0.317880855626382,0.478932842689322,2.24543625334027e-19
primary,Circulatory system disorders,I86 (varicose veins of other sites),0.268761629108951,TTR;Transthyretin,0.559624406028549,0.464772390907077,0.673834078680075,9.00256860044121e-10
primary,Circulatory system disorders,I98 (other disorders of circulatory system in diseases classified elsewhere),0.107714167850758,TTR;Transthyretin,0.273899917040121,0.208580012432472,0.359675712354623,1.20445600256422e-20
primary,Circulatory system disorders,I12 (hypertensive renal disease),0.545118271196339,LAMP3;Lysosome-associated membrane glycoprotein 3,1.88902690386031,1.69189575819706,2.10912677463692,1.15185615869727e-29
primary,Circulatory system disorders,I21 (acute myocardial infarction),2.96674375947045,LAMP3;Lysosome-associated membrane glycoprotein 3,1.35201032847642,1.28592500750711,1.42149185810651,4.12983887721541e-32
primary,Circulatory system disorders,I26 (pulmonary embolism),2.00756758876232,LAMP3;Lysosome-associated membrane glycoprotein 3,1.26470229748149,1.19046678788921,1.34356700877892,2.76453406898738e-14
primary,Circulatory system disorders,I27 (other pulmonary heart diseases),1.34982469809115,LAMP3;Lysosome-associated membrane glycoprotein 3,1.58438905171709,1.47472052950256,1.70221314274898,2.91659833380712e-36
primary,Circulatory system disorders,I31 (other diseases of pericardium),0.752625437572928,LAMP3;Lysosome-associated membrane glycoprotein 3,1.29001363872667,1.1692885360753,1.42320320156945,3.78181022154139e-07
primary,Circulatory system disorders,I46 (cardiac arrest),0.775058275058275,LAMP3;Lysosome-associated membrane glycoprotein 3,1.37541471289363,1.24910884907602,1.51449221886757,8.82333767999314e-11
primary,Circulatory system disorders,I50 (heart failure),4.42838396302172,LAMP3;Lysosome-associated membrane glycoprotein 3,1.33204817817794,1.27902923649561,1.38726488680485,1.55182258814919e-43
primary,Circulatory system disorders,I51 (complications and ill-defined descriptions of heart disease),4.21931764334228,LAMP3;Lysosome-associated membrane glycoprotein 3,1.23894633899094,1.18791713360896,1.29216759946518,1.78279185487944e-23
primary,Circulatory system disorders,I63 (cerebral infarction),2.07265997857212,LAMP3;Lysosome-associated membrane glycoprotein 3,1.23822213522773,1.16666404535904,1.3141692865799,1.98833128663277e-12
primary,Circulatory system disorders,I69 (sequelae of cerebrovascular disease),0.773446305725057,LAMP3;Lysosome-associated membrane glycoprotein 3,1.37790413700924,1.25137408283926,1.51722801105116,6.89688400272655e-11
primary,Circulatory system disorders,I70 (atherosclerosis),0.802986409503626,LAMP3;Lysosome-associated membrane glycoprotein 3,1.80258807665991,1.6448614828999,1.97543915271692,1.81074740792282e-36
primary,Circulatory system disorders,I71 (aortic aneurysm and dissection),1.08093395804576,LAMP3;Lysosome-associated membrane glycoprotein 3,1.36592781437895,1.2585257469431,1.48249552988956,8.44460786664813e-14
primary,Circulatory system disorders,I73 (other peripheral vascular diseases),2.1537128907788,LAMP3;Lysosome-associated membrane glycoprotein 3,1.46412769046115,1.38157648019334,1.55161145597609,6.13817891197149e-38
primary,Circulatory system disorders,I74 (arterial embolism and thrombosis),0.406267008786253,LAMP3;Lysosome-associated membrane glycoprotein 3,1.93157438330595,1.70031362550822,2.19428906660004,4.58276001715169e-24
primary,Circulatory system disorders,I77 (other disorders of arteries and arterioles),0.700443614289049,LAMP3;Lysosome-associated membrane glycoprotein 3,1.60102790303079,1.44925088912148,1.76870020610235,2.01349434578593e-20
primary,Circulatory system disorders,I95 (hypotension),4.79739352673781,LAMP3;Lysosome-associated membrane glycoprotein 3,1.2694800241293,1.22086730039605,1.32002841843706,4.67630623200613e-33
primary,Circulatory system disorders,I85 (oesophageal varices),0.210737581535373,GSTA3;Glutathione S-transferase A3,1.78256753534731,1.4724629033789,2.15798103353406,3.06479239725342e-09
primary,Circulatory system disorders,I98 (other disorders of circulatory system in diseases classified elsewhere),0.102329500993198,GSTA3;Glutathione S-transferase A3,2.10218750354248,1.60189960611261,2.75871988680639,8.42007228285992e-08
primary,Circulatory system disorders,I12 (hypertensive renal disease),0.552767759134389,CES1;Liver carboxylesterase 1,0.727414467531644,0.64954139325164,0.814623691533317,3.61011580604125e-08
primary,Circulatory system disorders,I85 (oesophageal varices),0.220931823958394,CES1;Liver carboxylesterase 1,1.98601227396999,1.65003046269772,2.39040723279181,3.98754352259961e-13
primary,Circulatory system disorders,I98 (other disorders of circulatory system in diseases classified elsewhere),0.105542959893675,CES1;Liver carboxylesterase 1,3.47569440809864,2.69622792364786,4.48050089257438,6.8915323175977e-22
primary,Circulatory system disorders,I85 (oesophageal varices),0.213744152282626,PTS;6-pyruvoyl tetrahydrobiopterin synthase,2.99769687071202,2.49323616011285,3.60422597443393,1.66035769238401e-31
primary,Circulatory system disorders,I98 (other disorders of circulatory system in diseases classified elsewhere),0.102812216510432,PTS;6-pyruvoyl tetrahydrobiopterin synthase,4.57368204376899,3.5569930184786,5.88096949553253,2.08716281939475e-32
primary,Circulatory system disorders,I08 (multiple valve diseases),2.13059890259563,RSPO3;R-spondin-3,1.23629535355691,1.16491200125817,1.31205292723881,2.74073071383242e-12
primary,Circulatory system disorders,I12 (hypertensive renal disease),0.545532478665783,RSPO3;R-spondin-3,3.68327472677333,3.31432358365936,4.09329758258194,1.71706285021584e-129
primary,Circulatory system disorders,I13 (hypertensive heart and renal disease),0.0660399347370056,RSPO3;R-spondin-3,2.70258698384755,1.9809386557173,3.68712902046803,3.54314863477734e-10
primary,Circulatory system disorders,I15 (secondary hypertension),0.0544069640914037,RSPO3;R-spondin-3,3.52490076460434,2.54747010666839,4.87735866567546,2.88111823565153e-14
primary,Circulatory system disorders,I21 (acute myocardial infarction),2.97515713858126,RSPO3;R-spondin-3,1.22925847900904,1.16781592796189,1.29393372023347,3.0256819867548e-15
primary,Circulatory system disorders,I26 (pulmonary embolism),2.00521906331547,RSPO3;R-spondin-3,1.25006898295304,1.17555188546296,1.32930964720952,1.097369534363e-12
primary,Circulatory system disorders,I27 (other pulmonary heart diseases),1.35285288212245,RSPO3;R-spondin-3,1.38883719561864,1.28923041323554,1.49613966295833,5.12682809769128e-18
primary,Circulatory system disorders,I34 (nonrheumatic mitral valve disorders),1.60931213624467,RSPO3;R-spondin-3,1.29601568302798,1.21028612372168,1.38781782070629,1.12074252195245e-13
primary,Circulatory system disorders,I45 (other conduction disorders),1.75073028237585,RSPO3;R-spondin-3,1.20373673938942,1.12712899877177,1.2855512894574,3.25792004223804e-08
primary,Circulatory system disorders,I46 (cardiac arrest),0.777574744372302,RSPO3;R-spondin-3,1.54882314610009,1.4051438394558,1.70719400429811,1.27794460019388e-18
primary,Circulatory system disorders,I50 (heart failure),4.43006958737626,RSPO3;R-spondin-3,1.30987236800804,1.25633453868108,1.3656916749835,7.87161931071855e-37
primary,Circulatory system disorders,I51 (complications and ill-defined descriptions of heart disease),4.22702211331343,RSPO3;R-spondin-3,1.24434922539805,1.192279795416,1.29869263968234,1.19763376453529e-23
primary,Circulatory system disorders,I63 (cerebral infarction),2.07622575299736,RSPO3;R-spondin-3,1.22744277182877,1.15554194880496,1.30381745091368,2.85153669849004e-11
primary,Circulatory system disorders,I69 (sequelae of cerebrovascular disease),0.77792255780937,RSPO3;R-spondin-3,1.34528957698542,1.21970436341459,1.48380550257196,2.99213234667516e-09
primary,Circulatory system disorders,I70 (atherosclerosis),0.803595750476709,RSPO3;R-spondin-3,1.34072525425237,1.21717805318448,1.47681286454944,2.77400936496551e-09
